airline,flightnumber,departureairport,arrivalairport,origindate,operationtime,departureorarrival,aircraftterminal,status,aircrafttype
IB,929,MAD,ALG,2024-12-04,2024-12-04T18:05:00Z,Arrival,4,SCT,320
AH,6171,AAE,ALG,2024-12-04,2024-12-04T10:00:00Z,Arrival,1,LAN,AT7
IB,930,ALG,MAD,2024-12-04,2024-12-04T19:05:00Z,Departure,4,SCT,320
AH,3016,ALG,IST,2024-12-04,2024-12-04T09:40:00Z,Departure,4,SCT,738
LH,1316,FRA,ALG,2024-12-04,2024-12-04T12:30:00Z,Arrival,4,ONB,320
SV,341,JED,ALG,2024-12-04,2024-12-04T13:30:00Z,Arrival,1,SCT,773
SF,2383,CBH,ALG,2024-12-04,2024-12-04T23:40:00Z,Arrival,1,SCT,DH4
AH,6409,ELG,ALG,2024-12-03,2024-12-03T20:38:00Z,Arrival,1,ONB,AT7
SF,1858,ALG,TMR,2024-12-03,2024-12-03T19:00:00Z,Departure,1,OFB,738
AH,3017,IST,ALG,2024-12-04,2024-12-04T17:55:00Z,Arrival,4,SCT,738
SF,1120,ALG,HME,2024-12-04,2024-12-04T09:30:00Z,Departure,1,SCT,738
AF,1654,CDG,ALG,2024-12-03,2024-12-03T18:00:00Z,Arrival,4,ONB,223
AH,484,ALG,JED,2024-12-03,2024-12-03T17:45:00Z,Departure,1,DEL,330
AH,6148,TIN,ALG,2024-12-04,2024-12-04T04:34:00Z,Arrival,1,ONB,736
AH,1216,ALG,ETZ,2024-12-04,2024-12-04T10:00:00Z,Departure,4,SCT,320
AF,1654,CDG,ALG,2024-12-03,2024-12-04T17:56:00Z,Arrival,4,DEL,223
AH,6176,ALG,AAE,2024-12-04,2024-12-04T11:30:00Z,Departure,1,SCT,AT7
AH,3001,SVO,ALG,2024-12-04,2024-12-04T07:35:00Z,Arrival,4,SCT,738
TK,653,IST,ALG,2024-12-04,2024-12-04T16:40:00Z,Arrival,4,SCT,78D
AH,6150,ALG,TIN,2024-12-03,2024-12-03T19:30:00Z,Departure,1,BST,736
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:25:00Z,Arrival,1,ONB,737
AH,6238,ALG,TMR,2024-12-03,2024-12-03T22:00:00Z,Departure,1,BST,738
AH,3014,ALG,IST,2024-12-03,2024-12-03T19:05:00Z,Departure,4,DEL,320
AH,6160,ALG,TMX,2024-12-03,2024-12-03T23:10:00Z,Departure,1,SCT,736
AH,2015,BCN,ALG,2024-12-03,2024-12-03T19:50:00Z,Arrival,4,LAN,737
AH,1231,CDG,ALG,2024-12-04,2024-12-04T10:03:00Z,Arrival,4,ONB,738
AH,6150,CBH,ALG,2024-12-04,2024-12-04T02:00:00Z,Arrival,1,SCT,736
AH,1004,ALG,ORY,2024-12-05,2024-12-05T12:00:00Z,Departure,4,SCT,73H
AH,1010,ALG,ORY,2024-12-04,2024-12-04T09:10:00Z,Departure,4,SCT,738
AH,4079,DOH,ALG,2024-12-03,2024-12-03T15:27:00Z,Arrival,4,ONB,330
AH,6170,ALG,AAE,2024-12-04,2024-12-04T07:00:00Z,Departure,1,SCT,AT7
AH,6106,ALG,ORN,2024-12-04,2024-12-04T22:30:00Z,Departure,1,SCT,738
SF,1684,ALG,GHA,2024-12-04,2024-12-04T12:00:00Z,Departure,1,GCL,DH2
AH,4001,TUN,ALG,2024-12-04,2024-12-04T10:50:00Z,Arrival,4,SCT,737
AH,6026,ALG,CZL,2024-12-04,2024-12-04T19:30:00Z,Departure,1,SCT,738
SF,1122,ALG,HME,2024-12-04,2024-12-04T11:45:00Z,Departure,1,SCT,738
EK,0758,ALG,DXB,2024-12-04,2024-12-04T15:40:00Z,Departure,4,SCT,773
SF,1918,ALG,HME,2024-12-04,2024-12-04T10:15:00Z,Departure,1,BST,738
AH,1020,ALG,MRS,2024-12-04,2024-12-04T13:20:00Z,Departure,4,SCT,738
TK,656,ALG,IST,2024-12-03,2024-12-03T23:55:00Z,Departure,4,SCT,737
AH,6238,ALG,TMR,2024-12-03,2024-12-03T22:00:00Z,Departure,1,SCT,738
AH,6100,ALG,ORN,2024-12-04,2024-12-04T08:55:00Z,Departure,1,GCL,AT7
AH,1230,ALG,CDG,2024-12-03,2024-12-03T18:45:00Z,Departure,4,GCL,738
QR,1379,DOH,ALG,2024-12-04,2024-12-04T13:20:00Z,Arrival,4,SCT,330
AH,1001,CDG,ALG,2024-12-03,2024-12-03T16:29:00Z,Arrival,4,ONB,738
AH,6471,GHA,ALG,2024-12-03,2024-12-03T18:20:00Z,Arrival,1,DEL,AT7
AH,6136,ALG,CBH,2024-12-04,2024-12-04T20:40:00Z,Departure,1,SCT,AT7
AH,6103,ORN,ALG,2024-12-04,2024-12-04T18:35:00Z,Arrival,1,SCT,AT7
AH,5641,COO,ALG,2024-12-03,2024-12-03T19:30:00Z,Arrival,0,SCT,738
AH,484,ALG,JED,2024-12-03,2024-12-03T18:00:00Z,Departure,1,DEL,330
AH,5011,DSS,ALG,2024-12-04,2024-12-04T06:25:00Z,Arrival,4,SCT,738
VY,7990,ALG,MRS,2024-12-04,2024-12-04T11:20:00Z,Departure,4,SCT,320
AH,6037,BLJ,ALG,2024-12-04,2024-12-04T22:45:00Z,Arrival,1,SCT,AT7
AH,6409,ELG,ALG,2024-12-03,2024-12-03T20:35:00Z,Arrival,1,DEL,AT7
AF,1354,CDG,ALG,2024-12-04,2024-12-04T23:25:00Z,Arrival,4,SCT,32A
AH,6254,ALG,ELU,2024-12-05,2024-12-05T07:00:00Z,Departure,1,SCT,736
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:25:00Z,Arrival,1,ONB,737
SF,1908,ALG,HME,2024-12-04,2024-12-04T18:30:00Z,Departure,1,SCT,738
AH,3016,ALG,IST,2024-12-04,2024-12-04T09:40:00Z,Departure,4,SCT,738
TO,7314,SXB,ALG,2024-12-04,2024-12-04T16:30:00Z,Arrival,4,SCT,73H
AH,4001,TUN,ALG,2024-12-04,2024-12-04T10:50:00Z,Arrival,4,SCT,737
MS,845,CAI,ALG,2024-12-04,2024-12-04T13:16:00Z,Arrival,4,DEL,737
AH,1215,CDG,ALG,2024-12-03,2024-12-03T19:00:00Z,Arrival,4,ONB,738
SF,1854,ALG,TMR,2024-12-04,2024-12-04T08:00:00Z,Departure,1,OFB,DH4
TK,653,IST,ALG,2024-12-04,2024-12-04T16:40:00Z,Arrival,4,SCT,78D
SF,1123,HME,ALG,2024-12-04,2024-12-04T14:40:00Z,Arrival,1,SCT,738
AF,1554,CDG,ALG,2024-12-04,2024-12-04T10:12:00Z,Arrival,4,SCT,320
AH,6176,ALG,AAE,2024-12-04,2024-12-04T13:30:00Z,Departure,1,BST,AT7
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:25:00Z,Arrival,1,ONB,737
SF,1875,ORN,ALG,2024-12-04,2024-12-04T16:00:00Z,Arrival,1,SCT,738
SF,3000,ALG,CDG,2024-12-05,2024-12-05T08:00:00Z,Departure,4,SCT,738
AH,6161,TMX,ALG,2024-12-04,2024-12-04T03:00:00Z,Arrival,1,SCT,736
AF,1655,ALG,CDG,2024-12-04,2024-12-04T19:15:00Z,Departure,4,SCT,320
AH,6409,ELG,ALG,2024-12-03,2024-12-03T20:35:00Z,Arrival,1,DEL,AT7
VY,7397,ALG,ALC,2024-12-03,2024-12-03T19:05:00Z,Departure,4,BST,320
BA,2817,ALG,LGW,2024-12-04,2024-12-04T13:55:00Z,Departure,4,GCL,320
SF,1802,ALG,HME,2024-12-03,2024-12-03T18:15:00Z,Departure,1,OFB,738
AH,6409,ELG,ALG,2024-12-03,2024-12-03T20:38:00Z,Arrival,1,ONB,AT7
AH,1074,ALG,LIL,2024-12-04,2024-12-04T08:00:00Z,Departure,4,SCT,738
AH,1230,ALG,CDG,2024-12-03,2024-12-03T19:00:00Z,Departure,4,OFB,738
AF,1554,CDG,ALG,2024-12-04,2024-12-04T10:17:00Z,Arrival,4,ONB,320
AH,3000,ALG,SVO,2024-12-03,2024-12-03T20:00:00Z,Departure,4,OFB,738
AH,6244,ALG,IAM,2024-12-03,2024-12-03T20:00:00Z,Departure,1,GCL,AT7
AH,6162,ALG,TMX,2024-12-04,2024-12-04T19:50:00Z,Departure,1,SCT,738
VY,7990,ALG,MRS,2024-12-04,2024-12-04T11:20:00Z,Departure,4,SCT,320
SF,1684,ALG,GHA,2024-12-04,2024-12-04T12:00:00Z,Departure,1,BST,DH2
AH,2070,ALG,FRA,2024-12-04,2024-12-04T10:15:00Z,Departure,4,SCT,736
5O,756,ALG,MRS,2024-12-05,2024-12-05T18:10:00Z,Departure,4,SCT,AT7
AH,6176,ALG,AAE,2024-12-04,2024-12-04T13:30:00Z,Departure,1,OFB,AT7
AH,6039,BLJ,ALG,2024-12-03,2024-12-03T18:59:00Z,Arrival,1,ONB,AT7
AH,4062,ALG,DXB,2024-12-03,2024-12-03T22:05:00Z,Departure,4,GCL,332
TU,375,ALG,TUN,2024-12-04,2024-12-04T14:40:00Z,Departure,4,SCT,32L
AH,2700,ALG,YUL,2024-12-04,2024-12-04T11:00:00Z,Departure,4,OFB,332
AH,6292,TMR,ALG,2024-12-04,2024-12-04T06:55:00Z,Arrival,1,SCT,736
AH,1217,ETZ,ALG,2024-12-04,2024-12-04T15:30:00Z,Arrival,4,SCT,320
SV,340,ALG,JED,2024-12-05,2024-12-05T15:35:00Z,Departure,1,SCT,77W
BA,2816,LGW,ALG,2024-12-04,2024-12-04T12:55:00Z,Arrival,4,SCT,320
AH,3000,ALG,SVO,2024-12-03,2024-12-03T20:00:00Z,Departure,4,BST,738
VY,7990,ALG,MRS,2024-12-04,2024-12-04T11:20:00Z,Departure,4,OFB,320
BA,2817,ALG,LGW,2024-12-04,2024-12-04T13:55:00Z,Departure,4,SCT,320
AH,2025,FCO,ALG,2024-12-05,2024-12-05T15:20:00Z,Arrival,4,SCT,736
AH,2028,ALG,VIE,2024-12-04,2024-12-04T12:30:00Z,Departure,4,SCT,737
AH,6106,ALG,ORN,2024-12-04,2024-12-04T22:30:00Z,Departure,1,SCT,738
AH,4064,ALG,AMM,2024-12-04,2024-12-04T15:25:00Z,Departure,4,SCT,738
SV,341,JED,ALG,2024-12-04,2024-12-04T13:30:00Z,Arrival,1,SCT,773
MS,845,CAI,ALG,2024-12-04,2024-12-04T13:17:00Z,Arrival,4,ONB,737
MS,845,CAI,ALG,2024-12-04,2024-12-04T13:17:00Z,Arrival,4,LAN,737
AH,3015,IST,ALG,2024-12-04,2024-12-04T07:23:00Z,Arrival,4,ONB,320
EK,0757,DXB,ALG,2024-12-04,2024-12-04T12:39:00Z,Arrival,4,ONB,773
TO,7260,ORY,ALG,2024-12-05,2024-12-05T08:40:00Z,Arrival,4,SCT,73H
SF,1803,HME,ALG,2024-12-04,2024-12-04T08:10:00Z,Arrival,1,SCT,738
LH,1316,FRA,ALG,2024-12-04,2024-12-04T12:20:00Z,Arrival,4,SCT,321
AH,1215,CDG,ALG,2024-12-04,2024-12-04T19:15:00Z,Arrival,4,SCT,736
AH,6176,ALG,AAE,2024-12-03,2024-12-03T18:40:00Z,Departure,1,OFB,AT7
AH,1075,LIL,ALG,2024-12-04,2024-12-04T21:25:00Z,Arrival,4,SCT,738
AH,1024,ALG,MRS,2024-12-03,2024-12-03T17:45:00Z,Departure,4,SCT,738
AH,4000,ALG,TUN,2024-12-04,2024-12-04T07:10:00Z,Departure,4,GCL,737
SF,1858,ALG,TMR,2024-12-03,2024-12-03T19:00:00Z,Departure,1,SCT,738
AH,6106,ALG,ORN,2024-12-04,2024-12-04T22:30:00Z,Departure,1,SCT,738
TU,339,ALG,TUN,2024-12-04,2024-12-04T10:30:00Z,Departure,4,DX,320
AH,2026,ALG,MXP,2024-12-04,2024-12-04T10:15:00Z,Departure,4,SCT,73H
AH,6162,ALG,TMX,2024-12-04,2024-12-04T19:50:00Z,Departure,1,SCT,AT7
XY,661,JED,ALG,2024-12-04,2024-12-04T16:25:00Z,Arrival,1,SCT,333
AH,6476,ALG,EBH,2024-12-05,2024-12-05T10:40:00Z,Departure,1,SCT,AT7
AH,6224,ALG,HME,2024-12-04,2024-12-04T20:10:00Z,Departure,1,SCT,AT7
AH,1005,ORY,ALG,2024-12-03,2024-12-03T18:32:00Z,Arrival,4,ONB,332
TO,7315,ALG,SXB,2024-12-04,2024-12-04T10:40:00Z,Departure,4,OFB,738
SF,1803,HME,ALG,2024-12-04,2024-12-04T08:30:00Z,Arrival,1,SCT,738
V7,2438,BOD,ALG,2024-12-04,2024-12-04T08:43:00Z,Arrival,4,ONB,320
AF,1654,CDG,ALG,2024-12-03,2024-12-03T18:00:00Z,Arrival,4,ONB,223
AH,6254,ALG,ELU,2024-12-04,2024-12-04T08:05:00Z,Departure,1,BST,736
AH,4000,ALG,TUN,2024-12-04,2024-12-04T07:10:00Z,Departure,4,SCT,737
AH,6253,ELU,ALG,2024-12-05,2024-12-05T18:15:00Z,Arrival,1,SCT,AT7
SF,1101,HME,ALG,2024-12-04,2024-12-04T15:25:00Z,Arrival,1,SCT,738
AH,300,ALG,MED,2024-12-04,2024-12-04T21:20:00Z,Departure,1,SCT,330
MS,845,CAI,ALG,2024-12-04,2024-12-04T13:24:00Z,Arrival,4,DEL,737
SF,1919,ALG,HME,2024-12-04,2024-12-04T09:15:00Z,Departure,1,SCT,738
AH,6176,ALG,AAE,2024-12-04,2024-12-04T11:30:00Z,Departure,1,SCT,AT7
AH,4001,TUN,ALG,2024-12-04,2024-12-04T10:50:00Z,Arrival,4,SCT,737
AH,2062,ALG,BRU,2024-12-04,2024-12-04T10:05:00Z,Departure,4,SCT,738
AH,484,ALG,JED,2024-12-03,2024-12-03T18:00:00Z,Departure,1,OFB,330
AH,1036,ALG,LYS,2024-12-04,2024-12-04T09:30:00Z,Departure,4,SCT,320
AH,485,JED,ALG,2024-12-04,2024-12-04T06:13:00Z,Arrival,1,ONB,330
AH,3000,ALG,SVO,2024-12-03,2024-12-03T20:00:00Z,Departure,4,SCT,738
SF,1501,HRM,ALG,2024-12-04,2024-12-04T09:15:00Z,Arrival,1,ONB,DH2
AH,1037,LYS,ALG,2024-12-03,2024-12-03T21:10:00Z,Arrival,4,DEL,738
BA,2816,LGW,ALG,2024-12-04,2024-12-04T12:26:00Z,Arrival,4,ONB,320
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:45:00Z,Arrival,1,SCT,737
AH,1191,BOD,ALG,2024-12-03,2024-12-03T19:19:00Z,Arrival,4,ONB,738
AH,1216,ALG,ETZ,2024-12-04,2024-12-04T10:00:00Z,Departure,4,OFB,320
AF,1654,CDG,ALG,2024-12-04,2024-12-04T17:55:00Z,Arrival,4,SCT,320
AH,6176,ALG,AAE,2024-12-04,2024-12-04T13:00:00Z,Departure,1,BST,AT7
VY,7991,MRS,ALG,2024-12-04,2024-12-04T10:20:00Z,Arrival,4,SCT,32N
AH,6234,ALG,TMR,2024-12-04,2024-12-04T22:00:00Z,Departure,1,SCT,738
AH,2063,BRU,ALG,2024-12-04,2024-12-04T16:35:00Z,Arrival,4,SCT,738
AH,6227A,HME,ALG,2024-12-04,2024-12-03T23:40:00Z,Arrival,1,ONB,AT7
AH,1045,TLS,ALG,2024-12-03,2024-12-03T20:01:00Z,Arrival,4,LAN,736
AH,6100,ALG,ORN,2024-12-04,2024-12-04T08:55:00Z,Departure,1,OFB,AT7
AH,6161,TMX,ALG,2024-12-04,2024-12-04T02:07:00Z,Arrival,1,ONB,736
BA,2817,ALG,LGW,2024-12-04,2024-12-04T13:55:00Z,Departure,4,SCT,320
AH,2026,ALG,MXP,2024-12-04,2024-12-04T10:35:00Z,Departure,4,OFB,738
AH,1191,BOD,ALG,2024-12-03,2024-12-03T19:19:00Z,Arrival,4,ONB,738
AH,4063,DXB,ALG,2024-12-04,2024-12-04T14:30:00Z,Arrival,4,SCT,332
AH,1215,CDG,ALG,2024-12-03,2024-12-03T19:00:00Z,Arrival,4,ONB,738
AH,1191,BOD,ALG,2024-12-03,2024-12-03T19:19:00Z,Arrival,4,ONB,738
TU,375,ALG,TUN,2024-12-04,2024-12-04T14:40:00Z,Departure,4,SCT,320
XY,662,ALG,MED,2024-12-04,2024-12-04T17:35:00Z,Departure,1,SCT,333
LH,1316,FRA,ALG,2024-12-04,2024-12-04T12:30:00Z,Arrival,4,ONB,320
SF,1501,HRM,ALG,2024-12-04,2024-12-04T09:15:00Z,Arrival,1,ONB,DH2
TK,655,IST,ALG,2024-12-03,2024-12-03T22:15:00Z,Arrival,4,SCT,737
LH,1319,ALG,FRA,2024-12-04,2024-12-04T03:05:00Z,Departure,4,SCT,319
AH,6292,TMR,ALG,2024-12-04,2024-12-04T06:24:00Z,Arrival,1,ONB,736
AH,2063,BRU,ALG,2024-12-04,2024-12-04T16:35:00Z,Arrival,4,SCT,738
AH,1215,CDG,ALG,2024-12-04,2024-12-04T19:15:00Z,Arrival,4,SCT,736
AH,1191,BOD,ALG,2024-12-03,2024-12-03T19:19:00Z,Arrival,4,ONB,738
AH,6177,AAE,ALG,2024-12-03,2024-12-03T21:25:00Z,Arrival,1,ONB,AT7
BA,2817,ALG,LGW,2024-12-04,2024-12-04T13:55:00Z,Departure,4,GCL,320
VY,7396,ALC,ALG,2024-12-03,2024-12-03T17:56:00Z,Arrival,4,ONB,320
AH,1005,ORY,ALG,2024-12-04,2024-12-04T18:05:00Z,Arrival,4,SCT,330
SF,1201,HME,ALG,2024-12-04,2024-12-04T17:00:00Z,Arrival,1,SCT,DH4
AH,6226,ALG,HME,2024-12-03,2024-12-03T19:55:00Z,Departure,1,OFB,AT7
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:25:00Z,Arrival,1,ONB,737
AH,6238,ALG,TMR,2024-12-03,2024-12-03T22:00:00Z,Departure,1,BST,738
AH,6059,GJL,ALG,2024-12-03,2024-12-03T18:43:00Z,Arrival,1,ONB,AT7
AH,2026,ALG,MXP,2024-12-04,2024-12-04T10:15:00Z,Departure,4,SCT,738
SV,343,ALG,JED,2024-12-03,2024-12-03T23:40:00Z,Departure,1,SCT,777
AH,6196,ALG,CZL,2024-12-04,2024-12-04T11:20:00Z,Departure,1,SCT,AT7
AH,4064,ALG,AMM,2024-12-04,2024-12-04T15:25:00Z,Departure,4,SCT,738
AH,1000,ALG,CDG,2024-12-04,2024-12-04T10:30:00Z,Departure,4,SCT,736
EK,0757,DXB,ALG,2024-12-04,2024-12-04T12:25:00Z,Arrival,4,SCT,773
AH,4000,ALG,TUN,2024-12-04,2024-12-04T07:10:00Z,Departure,4,OFB,737
AH,1217,ETZ,ALG,2024-12-03,2024-12-03T16:23:00Z,Arrival,4,ONB,738
AH,1011,ORY,ALG,2024-12-04,2024-12-04T15:37:00Z,Arrival,4,DEL,738
AH,2062,ALG,BRU,2024-12-04,2024-12-04T10:05:00Z,Departure,4,SCT,738
AH,5010,ALG,DSS,2024-12-03,2024-12-03T20:10:00Z,Departure,4,SCT,738
AF,1854,CDG,ALG,2024-12-04,2024-12-04T13:00:00Z,Arrival,4,ONB,32A
TU,374,TUN,ALG,2024-12-04,2024-12-04T13:40:00Z,Arrival,4,SCT,32L
AH,6190,ALG,CZL,2024-12-04,2024-12-04T07:00:00Z,Departure,1,OFB,AT7
IB,930,ALG,MAD,2024-12-04,2024-12-04T19:05:00Z,Departure,4,SCT,320
SF,1922,ALG,BLJ,2024-12-04,2024-12-04T16:55:00Z,Departure,1,SCT,738
AH,6238,GHA,ALG,2024-12-04,2024-12-04T05:10:00Z,Arrival,1,SCT,738
AF,1555,ALG,CDG,2024-12-04,2024-12-04T11:45:00Z,Departure,4,SCT,320
AH,3019,IST,ALG,2024-12-04,2024-12-04T07:50:00Z,Arrival,4,LAN,332
AH,3001,SVO,ALG,2024-12-04,2024-12-04T07:44:00Z,Arrival,4,ONB,738
AH,1075,LIL,ALG,2024-12-03,2024-12-03T18:11:00Z,Arrival,4,ONB,320
AH,1013,CDG,ALG,2024-12-03,2024-12-03T22:40:00Z,Arrival,4,SCT,738
AH,2014,ALG,BCN,2024-12-04,2024-12-04T16:45:00Z,Departure,4,SCT,738
VY,7396,ALC,ALG,2024-12-03,2024-12-03T17:56:00Z,Arrival,4,ONB,320
AH,6071,LOO,ALG,2024-12-04,2024-12-04T14:15:00Z,Arrival,1,SCT,AT7
AH,6032,ALG,TEE,2024-12-04,2024-12-04T15:25:00Z,Departure,1,SCT,AT7
AH,5011,DSS,ALG,2024-12-04,2024-12-04T08:13:00Z,Arrival,4,DEL,738
AF,1354,CDG,ALG,2024-12-03,2024-12-03T23:25:00Z,Arrival,4,SCT,321
AH,3017,IST,ALG,2024-12-03,2024-12-03T18:11:00Z,Arrival,4,ONB,738
AH,6226,ALG,HME,2024-12-03,2024-12-03T19:55:00Z,Departure,1,SCT,AT7
AH,5324,ALG,NIM,2024-12-04,2024-12-04T20:35:00Z,Departure,4,SCT,736
AH,1075,LIL,ALG,2024-12-04,2024-12-04T21:25:00Z,Arrival,4,SCT,738
TK,656,ALG,IST,2024-12-05,2024-12-05T23:55:00Z,Departure,4,SCT,R32
AH,6148,TIN,ALG,2024-12-04,2024-12-04T05:00:00Z,Arrival,1,SCT,736
AH,6176,ALG,AAE,2024-12-04,2024-12-04T11:30:00Z,Departure,1,SCT,AT7
AH,6289,TMR,ALG,2024-12-04,2024-12-04T11:55:00Z,Arrival,1,SCT,736
AH,6146,ALG,TIN,2024-12-04,2024-12-04T23:55:00Z,Departure,1,SCT,738
TK,653,IST,ALG,2024-12-04,2024-12-04T16:40:00Z,Arrival,4,SCT,78D
QR,1380,ALG,DOH,2024-12-04,2024-12-04T15:45:00Z,Departure,4,SCT,330
AH,6236,TMR,ALG,2024-12-04,2024-12-04T04:20:00Z,Arrival,1,SCT,737
AH,6146,ALG,TIN,2024-12-04,2024-12-04T23:55:00Z,Departure,1,SCT,738
AH,1230,ALG,CDG,2024-12-04,2024-12-04T18:45:00Z,Departure,4,SCT,738
AH,3001,SVO,ALG,2024-12-04,2024-12-04T07:35:00Z,Arrival,4,SCT,738
AH,6007,AAE,ALG,2024-12-04,2024-12-04T07:15:00Z,Arrival,1,SCT,AT7
AH,6150,ALG,TIN,2024-12-03,2024-12-03T19:30:00Z,Departure,1,SCT,736
AH,5641,COO,ALG,2024-12-03,2024-12-03T19:30:00Z,Arrival,0,SCT,738
AH,6039,BLJ,ALG,2024-12-04,2024-12-04T18:00:00Z,Arrival,1,SCT,738
SF,1803,HME,ALG,2024-12-04,2024-12-04T08:05:00Z,Arrival,1,ONB,738
AH,1214,ALG,CDG,2024-12-04,2024-12-04T13:15:00Z,Departure,4,SCT,736
AH,2028,ALG,VIE,2024-12-04,2024-12-04T12:30:00Z,Departure,4,SCT,737
AH,3001,SVO,ALG,2024-12-04,2024-12-04T07:44:00Z,Arrival,4,ONB,738
SF,1803,HME,ALG,2024-12-04,2024-12-04T08:05:00Z,Arrival,1,ONB,738
SF,1918,ALG,HME,2024-12-04,2024-12-04T10:15:00Z,Departure,1,SCT,738
AH,1022,ALG,MRS,2024-12-04,2024-12-04T08:00:00Z,Departure,4,SCT,738
AH,2063,BRU,ALG,2024-12-04,2024-12-04T16:35:00Z,Arrival,4,SCT,738
VY,7990,ALG,MRS,2024-12-04,2024-12-04T11:20:00Z,Departure,4,SCT,32N
AH,2063,BRU,ALG,2024-12-04,2024-12-04T16:35:00Z,Arrival,4,SCT,738
SF,1120,ALG,HME,2024-12-04,2024-12-04T09:20:00Z,Departure,1,SCT,738
SF,1854,ALG,TMR,2024-12-04,2024-12-04T08:30:00Z,Departure,1,SCT,738
AH,484,ALG,JED,2024-12-03,2024-12-03T18:00:00Z,Departure,1,OFB,330
V7,2439,ALG,BOD,2024-12-04,2024-12-04T10:10:00Z,Departure,4,SCT,320
AH,6006,ALG,AAE,2024-12-04,2024-12-04T19:15:00Z,Departure,1,SCT,738
TK,656,ALG,IST,2024-12-04,2024-12-04T23:55:00Z,Departure,4,SCT,32R
VY,7397,ALG,ALC,2024-12-03,2024-12-03T19:05:00Z,Departure,4,GCL,320
AH,1215,CDG,ALG,2024-12-04,2024-12-04T19:15:00Z,Arrival,4,SCT,736
AH,1230,ALG,CDG,2024-12-04,2024-12-04T18:45:00Z,Departure,4,SCT,738
AH,1000,ALG,CDG,2024-12-04,2024-12-04T10:30:00Z,Departure,4,SCT,736
TO,7261,ALG,ORY,2024-12-05,2024-12-05T09:40:00Z,Departure,4,SCT,73H
5O,755,MRS,ALG,2024-12-04,2024-12-04T10:45:00Z,Arrival,F,SCT,AT7
AH,2004,ALG,ALC,2024-12-04,2024-12-04T12:00:00Z,Departure,4,SCT,738
AH,3019,IST,ALG,2024-12-04,2024-12-04T06:45:00Z,Arrival,4,SCT,332
AH,1191,BOD,ALG,2024-12-03,2024-12-03T19:40:00Z,Arrival,4,SCT,738
AH,1000,ALG,CDG,2024-12-04,2024-12-04T10:30:00Z,Departure,4,SCT,736
SF,1120,ALG,HME,2024-12-04,2024-12-04T09:30:00Z,Departure,1,SCT,738
SF,1859,TMR,ALG,2024-12-04,2024-12-04T00:41:00Z,Arrival,1,ONB,738
AH,1036,ALG,LYS,2024-12-04,2024-12-04T10:05:00Z,Departure,4,GCL,320
AH,6176,ALG,AAE,2024-12-03,2024-12-03T18:30:00Z,Departure,1,GCL,AT7
AH,3016,ALG,IST,2024-12-04,2024-12-04T09:40:00Z,Departure,4,OFB,738
SF,1802,ALG,HME,2024-12-03,2024-12-03T18:15:00Z,Departure,1,OFB,738
TO,7315,ALG,SXB,2024-12-04,2024-12-04T10:40:00Z,Departure,4,SCT,73H
MS,846,ALG,CAI,2024-12-04,2024-12-04T13:45:00Z,Departure,4,SCT,737
RJ,518,ALG,AMM,2024-12-05,2024-12-05T15:05:00Z,Departure,4,SCT,320
AH,6292,TMR,ALG,2024-12-04,2024-12-04T06:55:00Z,Arrival,1,SCT,736
AH,300,ALG,MED,2024-12-04,2024-12-04T21:20:00Z,Departure,1,SCT,330
AH,2028,ALG,VIE,2024-12-04,2024-12-04T12:30:00Z,Departure,4,SCT,737
TO,7315,ALG,SXB,2024-12-04,2024-12-04T10:40:00Z,Departure,4,SCT,738
AH,6106,ALG,ORN,2024-12-04,2024-12-04T22:30:00Z,Departure,1,SCT,738
TU,374,TUN,ALG,2024-12-04,2024-12-04T13:40:00Z,Arrival,4,SCT,32L
AH,6148,TIN,ALG,2024-12-04,2024-12-04T04:34:00Z,Arrival,1,ONB,736
AH,2015,BCN,ALG,2024-12-04,2024-12-04T20:25:00Z,Arrival,4,SCT,738
AH,4062,ALG,DXB,2024-12-03,2024-12-03T22:05:00Z,Departure,4,GCL,332
AH,6150,CBH,ALG,2024-12-04,2024-12-04T02:00:00Z,Arrival,1,SCT,736
AH,1010,ALG,ORY,2024-12-04,2024-12-04T09:50:00Z,Departure,4,OFB,738
XY,661,JED,ALG,2024-12-04,2024-12-04T16:25:00Z,Arrival,1,SCT,333
AH,6182,ALG,ORN,2024-12-05,2024-12-05T11:25:00Z,Departure,1,SCT,AT7
SF,1919,HME,ALG,2024-12-04,2024-12-04T09:15:00Z,Arrival,1,SCT,738
AH,3014,ALG,IST,2024-12-04,2024-12-04T19:05:00Z,Departure,4,SCT,738
AH,1004,ALG,ORY,2024-12-04,2024-12-04T12:00:00Z,Departure,4,GCL,330
AH,1009,ORY,ALG,2024-12-04,2024-12-04T09:46:00Z,Arrival,4,ONB,738
AH,3017,IST,ALG,2024-12-03,2024-12-03T18:11:00Z,Arrival,4,ONB,738
SF,1858,ALG,TMR,2024-12-03,2024-12-03T19:00:00Z,Departure,1,OFB,738
5O,444,ALG,LIL,2024-12-05,2024-12-05T16:55:00Z,Departure,4,SCT,73H
AH,6071,LOO,ALG,2024-12-04,2024-12-04T14:15:00Z,Arrival,1,SCT,AT7
